,MeanWaterVaporDensity(kg/m^3),MedianWaterVaporDensity(kg/m^3),Location,Datetime,Date,Unnamed: 0,SOI,PDO,AO,Year,Month,Day,Hour,PC1,PC2,PC1_2_Amp,MJO_Phase
276,0.0006359435553173582,3.4738606454833236e-05,USCOU,2026-02-15 21:00:00,2026-02-15,14329,,,,2026,2,15,,2.16909,1.36455,2.56261,6.0
277,0.000559862848341378,5.656338112295754e-05,USCOU,2026-02-16 00:00:00,2026-02-16,14330,,,,2026,2,16,,2.31519,1.28031,2.64562,6.0
278,0.0005734886810264022,5.6686331052433465e-05,USCOU,2026-02-16 03:00:00,2026-02-16,14330,,,,2026,2,16,,2.31519,1.28031,2.64562,6.0
279,0.0005062371348001659,8.634300848770645e-06,USCOU,2026-02-21 12:00:00,2026-02-21,14335,,,,2026,2,21,,1.54676,0.63,1.67013,6.0
280,0.0004363838700715435,9.486790752574487e-06,USCOU,2026-02-21 18:00:00,2026-02-21,14335,,,,2026,2,21,,1.54676,0.63,1.67013,6.0
281,0.00043079277395291737,8.407399105039504e-05,USCOU,2026-03-01 12:00:00,2026-03-01,14343,,,,2026,3,1,,-1.02355,0.80168,1.30013,3.0
282,0.0007713029222236398,8.940226024605109e-05,USCOU,2026-03-01 21:00:00,2026-03-01,14343,,,,2026,3,1,,-1.02355,0.80168,1.30013,3.0
283,0.0048414070767339775,0.0048546307287644,USCOU,2026-03-02 00:00:00,2026-03-02,14344,,,,2026,3,2,,-1.12483,0.83412,1.40036,3.0
284,0.002334121492143475,0.00035352525724540004,USCOU,2026-03-06 21:00:00,2026-03-06,14348,,,,2026,3,6,,-1.22914,0.61303,1.37353,3.0
285,0.0016314445777763401,3.196155429323114e-05,USCOU,2026-03-10 18:00:00,2026-03-10,14352,,,,2026,3,10,,-1.40194,0.00433,1.40195,3.0
286,0.0016264101594037474,5.099706983669964e-05,USCOU,2026-03-10 21:00:00,2026-03-10,14352,,,,2026,3,10,,-1.40194,0.00433,1.40195,3.0
287,0.0009284250293362966,0.0002682639404078,USCOU,2026-03-14 12:00:00,2026-03-14,14356,,,,2026,3,14,,-1.48966,-0.91032,1.74579,2.0
288,0.0005540962579667035,8.36142919650619e-06,USIUB,2026-02-21 19:08:00,2026-02-21,14335,,,,2026,2,21,,1.54676,0.63,1.67013,6.0
289,0.00034326124295353054,1.059126964960401e-05,USIUB,2026-02-22 15:28:00,2026-02-22,14336,,,,2026,2,22,,1.20875,0.71691,1.40536,6.0
290,0.00029188009980426626,1.2588324441937246e-06,USIUB,2026-02-22 18:21:00,2026-02-22,14336,,,,2026,2,22,,1.20875,0.71691,1.40536,6.0
291,0.00041414879564584774,3.552485136988062e-05,USIUB,2026-02-22 21:01:00,2026-02-22,14336,,,,2026,2,22,,1.20875,0.71691,1.40536,6.0
292,0.0004605559793849676,1.1835627395582504e-05,USIUB,2026-02-27 17:07:00,2026-02-27,14341,,,,2026,2,27,,-0.70596,0.77116,1.0455,4.0
293,0.0009295049731168857,3.627007139412418e-05,USIUB,2026-03-02 23:30:00,2026-03-02,14344,,,,2026,3,2,,-1.12483,0.83412,1.40036,3.0
294,0.0012320356861962802,3.5997291896652887e-05,USIUB,2026-03-06 23:28:00,2026-03-06,14348,,,,2026,3,6,,-1.22914,0.61303,1.37353,3.0
295,0.0011558882772271628,9.792274448947555e-06,USIUB,2026-03-10 17:47:00,2026-03-10,14352,,,,2026,3,10,,-1.40194,0.00433,1.40195,3.0
296,0.0011934191091217373,1.1080114424307185e-05,USIUB,2026-03-10 23:42:00,2026-03-10,14352,,,,2026,3,10,,-1.40194,0.00433,1.40195,3.0
297,0.000850407169385966,7.853418055662039e-05,USIUB,2026-03-25 17:34:00,2026-03-25,14367,,,,2026,3,25,,-0.27636,-1.53758,1.56222,1.0
298,0.0016332307473945575,0.0001622679654811,USIUB,2026-03-26 23:22:00,2026-03-26,14368,,,,2026,3,26,,-0.12827,-1.64049,1.64549,1.0
299,0.0016533615955961606,7.52128052583233e-05,USIUB,2026-03-27 11:32:00,2026-03-27,14369,,,,2026,3,27,,-0.06686,-1.72246,1.72376,1.0
300,0.0017960127174321727,0.0003973441586874,USIUB,2026-04-02 23:20:00,2026-04-02,14375,,,,2026,4,2,,0.15454,-1.70402,1.71101,8.0
301,-697.014137994399,0.0035980628576209,USOHS,2026-01-14 09:29:00,2026-01-14,14297,,,,2026,1,14,,-1.52911,-0.13049,1.53466,2.0
302,-697.0169014486947,0.0008780946157894,USOHS,2026-01-22 00:48:00,2026-01-22,14305,,,,2026,1,22,,-0.61316,-0.79638,1.00508,1.0
303,-397.10487424046806,0.0008718423057871,USOHS,2026-01-22 21:16:00,2026-01-22,14305,,,,2026,1,22,,-0.61316,-0.79638,1.00508,1.0
304,-1311.4927026908115,0.0013892046665248,USOHS,2026-01-23 03:20:00,2026-01-23,14306,,,,2026,1,23,,-0.60898,-0.92758,1.10962,1.0
305,-273.8278219911585,0.0006514461618541501,USOHS,2026-01-23 21:06:00,2026-01-23,14306,,,,2026,1,23,,-0.60898,-0.92758,1.10962,1.0
306,-3322.4507523335383,0.00079166544581885,USOHS,2026-01-24 00:01:00,2026-01-24,14307,,,,2026,1,24,,-0.67349,-1.07723,1.27043,1.0
307,-424.1422954873257,0.0005573590551551,USOHS,2026-01-24 03:15:00,2026-01-24,14307,,,,2026,1,24,,-0.67349,-1.07723,1.27043,1.0
308,-732.8922237996946,0.0017332346068,USOHS,2026-01-24 23:57:00,2026-01-24,14307,,,,2026,1,24,,-0.67349,-1.07723,1.27043,1.0
309,-1083.4056500630074,0.0027005821978356498,USOHS,2026-02-03 21:13:00,2026-02-03,14317,,,,2026,2,3,,-0.35812,-1.00387,1.06584,1.0
310,-353.4512397852577,0.0007777731707209,USOHS,2026-02-04 00:04:00,2026-02-04,14318,,,,2026,2,4,,-0.05081,-0.7824,0.78405,1.0
311,-298.4232671174289,0.00012281499061345,USOHS,2026-02-04 03:22:00,2026-02-04,14318,,,,2026,2,4,,-0.05081,-0.7824,0.78405,1.0
312,-378.98628701546073,0.0003435574318856,USOHS,2026-02-04 23:57:00,2026-02-04,14318,,,,2026,2,4,,-0.05081,-0.7824,0.78405,1.0
313,-341.3472101676061,0.0003494665605122,USOHS,2026-02-05 03:00:00,2026-02-05,14319,,,,2026,2,5,,0.26475,-0.54485,0.60576,8.0
314,-866.7251672182073,0.0015314686292206,USOHS,2026-02-05 21:27:00,2026-02-05,14319,,,,2026,2,5,,0.26475,-0.54485,0.60576,8.0
315,-410.17781699839907,0.0014645823953094,USOHS,2026-02-06 03:00:00,2026-02-06,14320,,,,2026,2,6,,0.53439,-0.32387,0.62487,7.0
316,-2897.4852115701356,0.0016573744755281,USOHS,2026-02-13 20:50:00,2026-02-13,14327,,,,2026,2,13,,1.83638,1.41198,2.31645,6.0
317,-2076.528800797198,0.00358630838957195,USOHS,2026-02-14 00:00:00,2026-02-14,14328,,,,2026,2,14,,1.99745,1.38781,2.43225,6.0
318,-803.816253025972,0.0023693297044668,USOHS,2026-02-14 03:00:00,2026-02-14,14328,,,,2026,2,14,,1.99745,1.38781,2.43225,6.0
319,-12122.457348030592,0.00045104190893405,USOHS,2026-02-14 20:54:00,2026-02-14,14328,,,,2026,2,14,,1.99745,1.38781,2.43225,6.0
320,-6603.62924677013,0.0007501008534973,USOHS,2026-02-15 00:10:00,2026-02-15,14329,,,,2026,2,15,,2.16909,1.36455,2.56261,6.0
321,-431.48488083799435,0.0021241323560563,USOHS,2026-02-15 03:00:00,2026-02-15,14329,,,,2026,2,15,,2.16909,1.36455,2.56261,6.0
322,-5580.178047659288,0.0003034625033286,USOHS,2026-02-15 20:34:00,2026-02-15,14329,,,,2026,2,15,,2.16909,1.36455,2.56261,6.0
323,-9350.6110643412,9.162790603169584e-05,USOHS,2026-02-16 00:03:00,2026-02-16,14330,,,,2026,2,16,,2.31519,1.28031,2.64562,6.0
324,-498.3651378247958,0.00220657712766815,USOHS,2026-02-16 03:00:00,2026-02-16,14330,,,,2026,2,16,,2.31519,1.28031,2.64562,6.0
325,-228.08448540318741,0.000726056547967,USOHS,2026-02-16 21:12:00,2026-02-16,14330,,,,2026,2,16,,2.31519,1.28031,2.64562,6.0
326,-254.9180188319639,0.0008707457483005,USOHS,2026-02-16 23:59:00,2026-02-16,14330,,,,2026,2,16,,2.31519,1.28031,2.64562,6.0
327,-403.53449199710496,0.0011453890634122,USOHS,2026-02-17 03:22:00,2026-02-17,14331,,,,2026,2,17,,2.4122,1.10941,2.65509,6.0
328,-365.1020351339613,0.001598289925322,USOHS,2026-02-17 21:07:00,2026-02-17,14331,,,,2026,2,17,,2.4122,1.10941,2.65509,6.0
329,-231.79705372971299,0.0010720137546543999,USOHS,2026-02-18 00:07:00,2026-02-18,14332,,,,2026,2,18,,2.21633,0.83069,2.36689,6.0
330,-803.816253025972,0.0023693297044668,USOHS,2026-02-18 03:06:00,2026-02-18,14332,,,,2026,2,18,,2.21633,0.83069,2.36689,6.0
331,-256.22784422100756,0.0008891600942252,USOHS,2026-02-19 21:04:00,2026-02-19,14333,,,,2026,2,19,,2.079,0.71975,2.20007,6.0
332,-6072.546025472361,0.00109901288779945,USOHS,2026-02-19 23:52:00,2026-02-19,14333,,,,2026,2,19,,2.079,0.71975,2.20007,6.0
333,-566.3247375650503,0.00270279386992825,USOHS,2026-02-20 21:06:00,2026-02-20,14334,,,,2026,2,20,,1.85618,0.62505,1.95859,6.0
334,-295.76614318400317,0.0002379302844917,USOHS,2026-02-21 00:16:00,2026-02-21,14335,,,,2026,2,21,,1.54676,0.63,1.67013,6.0
335,-336.7339266478875,0.00027811770603985,USOHS,2026-02-21 03:02:00,2026-02-21,14335,,,,2026,2,21,,1.54676,0.63,1.67013,6.0
336,-238.45265879125463,0.0006910292498623,USOHS,2026-03-02 00:14:00,2026-03-02,14344,,,,2026,3,2,,-1.12483,0.83412,1.40036,3.0
337,-197.761950818767,0.0007932240941033999,USOHS,2026-03-06 21:16:00,2026-03-06,14348,,,,2026,3,6,,-1.22914,0.61303,1.37353,3.0
338,-1823.2938164235345,0.00116859076683045,USOHS,2026-03-07 00:00:00,2026-03-07,14349,,,,2026,3,7,,-1.25618,0.53825,1.36663,3.0
339,-336.7339266478875,0.00027811770603985,USOHS,2026-03-07 03:00:00,2026-03-07,14349,,,,2026,3,7,,-1.25618,0.53825,1.36663,3.0
340,-300.21915605362483,0.0012055967363981,USOHS,2026-03-15 23:39:00,2026-03-15,14357,,,,2026,3,15,,-1.41661,-1.07215,1.7766,2.0
341,-401.90799660606325,0.00045947303309155,USOSU,2025-02-03 21:03:00,2025-02-03,13952,,,,2025,2,3,,-0.02948,1.37047,1.37078,4.0
342,-717.0732364950105,0.0027333502279355,USOSU,2025-02-03 23:55:00,2025-02-03,13952,,,,2025,2,3,,-0.02948,1.37047,1.37078,4.0
343,-547.6547990429643,0.0022666390511802,USOSU,2025-02-04 02:55:00,2025-02-04,13953,,,,2025,2,4,,-0.24224,1.25398,1.27717,4.0
344,-431.48566973938887,0.0010438406317041,USOSU,2025-02-04 20:44:00,2025-02-04,13953,,,,2025,2,4,,-0.24224,1.25398,1.27717,4.0
345,-467.94923890255996,0.001640550997183,USOSU,2025-02-04 23:52:00,2025-02-04,13953,,,,2025,2,4,,-0.24224,1.25398,1.27717,4.0
346,-427.7817461856282,0.001677206224556,USOSU,2025-02-05 02:43:00,2025-02-05,13954,,,,2025,2,5,,-0.40738,1.14776,1.21791,4.0
347,-766.7167659513241,0.0025368679291572997,USOSU,2025-02-05 20:58:00,2025-02-05,13954,,,,2025,2,5,,-0.40738,1.14776,1.21791,4.0
348,-579.4951658171974,0.0018387528493877502,USOSU,2025-02-06 00:06:00,2025-02-06,13955,,,,2025,2,6,,-0.53832,1.02953,1.16177,4.0
349,-463.59588876622814,0.0013422868242733,USOSU,2025-02-06 02:49:00,2025-02-06,13955,,,,2025,2,6,,-0.53832,1.02953,1.16177,4.0
350,-232.88076930352662,0.0008533786580674999,USOSU,2025-02-06 20:53:00,2025-02-06,13955,,,,2025,2,6,,-0.53832,1.02953,1.16177,4.0
351,-304.81040027530344,0.0012487711488442,USOSU,2025-02-06 23:59:00,2025-02-06,13955,,,,2025,2,6,,-0.53832,1.02953,1.16177,4.0
352,-301.12686373364966,0.0011534520691228,USOSU,2025-02-07 03:24:00,2025-02-07,13956,,,,2025,2,7,,-0.61283,0.87894,1.07149,4.0
353,-300.220782252534,0.0005881530366792,USOSU,2025-02-12 23:49:00,2025-02-12,13961,,,,2025,2,12,,-0.9387,-0.11252,0.94542,2.0
354,-313.437969303575,0.0004827616476185,USOSU,2025-02-13 03:00:00,2025-02-13,13962,,,,2025,2,13,,-0.97073,-0.31724,1.02125,2.0
355,-289.7471188818257,0.0006577444464848,USOSU,2025-02-14 20:48:00,2025-02-14,13963,,,,2025,2,14,,-1.08685,-0.50862,1.19998,2.0
356,-1954.3787218108316,0.0045302229100556,USOSU,2025-02-15 00:22:00,2025-02-15,13964,,,,2025,2,15,,-1.28628,-0.58378,1.41256,2.0
357,-340.17960823757215,0.0033011456983425,USOSU,2025-02-22 14:59:00,2025-02-22,13971,,,,2025,2,22,,-1.74021,-0.18502,1.75001,2.0
358,-288.07055767913124,0.0024146419454779498,USOSU,2025-02-22 18:05:00,2025-02-22,13971,,,,2025,2,22,,-1.74021,-0.18502,1.75001,2.0
359,-1384.3482283482517,0.00650768448623245,USOSU,2025-02-22 20:49:00,2025-02-22,13971,,,,2025,2,22,,-1.74021,-0.18502,1.75001,2.0
360,-859.2473280628004,0.0069016688918476,USOSU,2025-02-23 17:52:00,2025-02-23,13972,,,,2025,2,23,,-1.58686,-0.3289,1.62058,2.0
361,-2931.5654302372122,0.01038487825316755,USOSU,2025-02-23 20:54:00,2025-02-23,13972,,,,2025,2,23,,-1.58686,-0.3289,1.62058,2.0
362,0.00032310710944747083,7.968502022438866e-05,USOSU,2026-01-21 23:19:00,2026-01-21,14304,,,,2026,1,21,,-0.65729,-0.62936,0.91001,2.0
363,0.0005506015178173947,0.00014218341239349998,USOSU,2026-01-22 20:41:00,2026-01-22,14305,,,,2026,1,22,,-0.61316,-0.79638,1.00508,1.0
364,0.0007939930718742763,4.158064713089012e-05,USOSU,2026-01-22 23:37:00,2026-01-22,14305,,,,2026,1,22,,-0.61316,-0.79638,1.00508,1.0
365,0.000908468110726547,6.221829450327479e-05,USOSU,2026-01-23 02:27:00,2026-01-23,14306,,,,2026,1,23,,-0.60898,-0.92758,1.10962,1.0
366,0.0005649534258630072,4.059487592102069e-05,USOSU,2026-01-23 20:37:00,2026-01-23,14306,,,,2026,1,23,,-0.60898,-0.92758,1.10962,1.0
367,0.0003879685703711625,4.098647920011346e-05,USOSU,2026-01-23 23:37:00,2026-01-23,14306,,,,2026,1,23,,-0.60898,-0.92758,1.10962,1.0
368,0.00026666462263567214,4.075367839376981e-05,USOSU,2026-01-24 02:33:00,2026-01-24,14307,,,,2026,1,24,,-0.67349,-1.07723,1.27043,1.0
369,0.00030091617745705277,8.434001079675948e-05,USOSU,2026-01-24 20:47:00,2026-01-24,14307,,,,2026,1,24,,-0.67349,-1.07723,1.27043,1.0
370,0.0006763445092735174,0.0001726231279239,USOSU,2026-01-27 20:21:00,2026-01-27,14310,,,,2026,1,27,,-1.07223,-1.53633,1.8735,1.0
371,0.0008292555130190119,9.241525668035282e-05,USOSU,2026-01-27 23:12:00,2026-01-27,14310,,,,2026,1,27,,-1.07223,-1.53633,1.8735,1.0
372,0.0009066856052670571,5.460438303442692e-05,USOSU,2026-01-28 03:15:00,2026-01-28,14311,,,,2026,1,28,,-1.07215,-1.51496,1.85596,1.0
373,0.000804014896214548,0.0001167441175413,USOSU,2026-02-03 20:48:00,2026-02-03,14317,,,,2026,2,3,,-0.35812,-1.00387,1.06584,1.0
374,0.0009935388438999705,0.0002253386516741,USOSU,2026-02-03 23:40:00,2026-02-03,14317,,,,2026,2,3,,-0.35812,-1.00387,1.06584,1.0
375,0.0009500965583900265,0.00032094612314794997,USOSU,2026-02-04 02:40:00,2026-02-04,14318,,,,2026,2,4,,-0.05081,-0.7824,0.78405,1.0
376,0.0004079085782535205,2.567647011704525e-05,USOSU,2026-02-04 21:03:00,2026-02-04,14318,,,,2026,2,4,,-0.05081,-0.7824,0.78405,1.0
377,0.00031368628593214686,2.449841138908107e-05,USOSU,2026-02-04 23:55:00,2026-02-04,14318,,,,2026,2,4,,-0.05081,-0.7824,0.78405,1.0
378,0.00035670220215961275,2.6527667755845337e-05,USOSU,2026-02-05 02:33:00,2026-02-05,14319,,,,2026,2,5,,0.26475,-0.54485,0.60576,8.0
379,0.0005069924578594912,4.655762908889436e-05,USOSU,2026-02-05 20:40:00,2026-02-05,14319,,,,2026,2,5,,0.26475,-0.54485,0.60576,8.0
380,0.0005936025808924822,0.0001551920842094,USOSU,2026-02-05 23:32:00,2026-02-05,14319,,,,2026,2,5,,0.26475,-0.54485,0.60576,8.0
381,0.0005730783452471281,0.0001215769919661,USOSU,2026-02-06 02:35:00,2026-02-06,14320,,,,2026,2,6,,0.53439,-0.32387,0.62487,7.0
382,0.0008473332892594431,5.4389318452019546e-05,USOSU,2026-02-13 20:37:00,2026-02-13,14327,,,,2026,2,13,,1.83638,1.41198,2.31645,6.0
383,0.0008645260661784049,5.115618858860164e-05,USOSU,2026-02-13 23:25:00,2026-02-13,14327,,,,2026,2,13,,1.83638,1.41198,2.31645,6.0
384,0.0008447232255223637,6.327764428866484e-05,USOSU,2026-02-14 02:59:00,2026-02-14,14328,,,,2026,2,14,,1.99745,1.38781,2.43225,6.0
385,0.0009678766483252107,4.8353084846179835e-05,USOSU,2026-02-14 20:44:00,2026-02-14,14328,,,,2026,2,14,,1.99745,1.38781,2.43225,6.0
386,0.0009429875269265602,1.2575277844267058e-05,USOSU,2026-02-15 20:44:00,2026-02-15,14329,,,,2026,2,15,,2.16909,1.36455,2.56261,6.0
387,0.001012576679641989,7.865202115229654e-05,USOSU,2026-02-15 23:39:00,2026-02-15,14329,,,,2026,2,15,,2.16909,1.36455,2.56261,6.0
388,0.0008363756405476458,4.49682360159803e-05,USOSU,2026-02-16 02:46:00,2026-02-16,14330,,,,2026,2,16,,2.31519,1.28031,2.64562,6.0
389,0.0008364411766885358,3.3417681287394564e-05,USOSU,2026-02-16 20:26:00,2026-02-16,14330,,,,2026,2,16,,2.31519,1.28031,2.64562,6.0
390,0.0006090941125507461,4.967543661157277e-05,USOSU,2026-02-16 23:41:00,2026-02-16,14330,,,,2026,2,16,,2.31519,1.28031,2.64562,6.0
391,0.000559273141947495,5.787112109438731e-06,USOSU,2026-02-17 20:35:00,2026-02-17,14331,,,,2026,2,17,,2.4122,1.10941,2.65509,6.0
392,0.0004249926621361222,3.3039702507874687e-06,USOSU,2026-02-17 23:25:00,2026-02-17,14331,,,,2026,2,17,,2.4122,1.10941,2.65509,6.0
393,0.0005006820328502294,8.286412672979496e-06,USOSU,2026-02-18 02:59:00,2026-02-18,14332,,,,2026,2,18,,2.21633,0.83069,2.36689,6.0
394,0.000484271907391091,3.4480184973111794e-05,USOSU,2026-02-19 20:36:00,2026-02-19,14333,,,,2026,2,19,,2.079,0.71975,2.20007,6.0
395,0.0005351160958917643,5.886154482736675e-05,USOSU,2026-02-20 20:46:00,2026-02-20,14334,,,,2026,2,20,,1.85618,0.62505,1.95859,6.0
396,0.0005491171911636063,1.171744533517686e-05,USOSU,2026-02-21 23:45:00,2026-02-21,14335,,,,2026,2,21,,1.54676,0.63,1.67013,6.0
397,-264.3854349827084,0.000297568091972,USRAL,2025-02-13 00:00:00,2025-02-13,13962,,,,2025,2,13,,-0.97073,-0.31724,1.02125,2.0
398,-5164.429341369242,0.0009550566449318,USRAL,2025-09-18 18:12:00,2025-09-18,14179,,,,2025,9,18,,-0.67291,-0.40149,0.78358,2.0
399,-711.950997550402,0.0028301806722500003,USRAL,2026-01-22 16:06:00,2026-01-22,14305,,,,2026,1,22,,-0.61316,-0.79638,1.00508,1.0
400,-288.0725268439069,0.00087876672122225,USRAL,2026-01-23 03:04:00,2026-01-23,14306,,,,2026,1,23,,-0.60898,-0.92758,1.10962,1.0
401,-239.59815248380357,0.00172710775176415,USRAL,2026-01-23 18:54:00,2026-01-23,14306,,,,2026,1,23,,-0.60898,-0.92758,1.10962,1.0
402,-237.31650073723054,0.0012629983341145,USRAL,2026-02-03 16:04:00,2026-02-03,14317,,,,2026,2,3,,-0.35812,-1.00387,1.06584,1.0
403,-488.59325137347946,0.0025550784411356,USRAL,2026-02-03 19:01:00,2026-02-03,14317,,,,2026,2,3,,-0.35812,-1.00387,1.06584,1.0
404,-589.7811562863278,0.0034317954853334,USRAL,2026-02-03 21:51:00,2026-02-03,14317,,,,2026,2,3,,-0.35812,-1.00387,1.06584,1.0
405,-301.12567210132397,0.002569899941631,USRAL,2026-02-04 16:05:00,2026-02-04,14318,,,,2026,2,4,,-0.05081,-0.7824,0.78405,1.0
406,-325.7279486019026,0.00243807058078505,USRAL,2026-02-05 02:42:00,2026-02-05,14319,,,,2026,2,5,,0.26475,-0.54485,0.60576,8.0
407,-481.51274501632565,0.0020146910487914,USRAL,2026-02-05 20:58:00,2026-02-05,14319,,,,2026,2,5,,0.26475,-0.54485,0.60576,8.0
408,-906.1210457514462,0.0019697737042088,USRAL,2026-02-05 23:54:00,2026-02-05,14319,,,,2026,2,5,,0.26475,-0.54485,0.60576,8.0
409,-461.45079185056153,0.00047275760902575,USRAL,2026-02-06 03:03:00,2026-02-06,14320,,,,2026,2,6,,0.53439,-0.32387,0.62487,7.0
410,-262.2981822687366,0.0003472166965871,USRAL,2026-02-13 00:25:00,2026-02-13,14327,,,,2026,2,13,,1.83638,1.41198,2.31645,6.0
411,-1017.0754483654523,0.00184526707308455,USRAL,2026-02-13 20:41:00,2026-02-13,14327,,,,2026,2,13,,1.83638,1.41198,2.31645,6.0
412,-262.2981822687366,0.0003472166965871,USRAL,2026-02-14 00:25:00,2026-02-14,14328,,,,2026,2,14,,1.99745,1.38781,2.43225,6.0
413,-264.3854349827084,0.000297568091972,USRAL,2026-02-14 03:00:00,2026-02-14,14328,,,,2026,2,14,,1.99745,1.38781,2.43225,6.0
414,8573.647341947026,0.0008251237047583,USRAL,2026-02-14 23:39:00,2026-02-14,14328,,,,2026,2,14,,1.99745,1.38781,2.43225,6.0
415,8573.647341947026,0.0008251237047583,USRAL,2026-02-14 23:55:00,2026-02-14,14328,,,,2026,2,14,,1.99745,1.38781,2.43225,6.0
416,-296.6457686380711,0.00128888662805625,USRAL,2026-02-15 02:55:00,2026-02-15,14329,,,,2026,2,15,,2.16909,1.36455,2.56261,6.0
417,9940.401368489838,0.000738223114612,USRAL,2026-02-16 20:48:00,2026-02-16,14330,,,,2026,2,16,,2.31519,1.28031,2.64562,6.0
418,42976.627580476124,0.0004933642631397,USRAL,2026-02-16 23:58:00,2026-02-16,14330,,,,2026,2,16,,2.31519,1.28031,2.64562,6.0
419,-256.22906481660686,0.0006209179394478,USRAL,2026-02-17 02:55:00,2026-02-17,14331,,,,2026,2,17,,2.4122,1.10941,2.65509,6.0
420,-235.63179595422872,0.0015902219689384,USRAL,2026-02-19 01:18:00,2026-02-19,14333,,,,2026,2,19,,2.079,0.71975,2.20007,6.0
421,-611.486091777194,0.0081600620834872,USRAL,2026-02-19 21:09:00,2026-02-19,14333,,,,2026,2,19,,2.079,0.71975,2.20007,6.0
422,-343.6971202163235,0.0025256073891612,USRAL,2026-02-20 00:04:00,2026-02-20,14334,,,,2026,2,20,,1.85618,0.62505,1.95859,6.0
423,-193.1629051064374,0.0005279657459117499,USRAL,2026-03-06 20:56:00,2026-03-06,14348,,,,2026,3,6,,-1.22914,0.61303,1.37353,3.0
424,-220.51321530053397,0.00097861538598085,USRAL,2026-03-07 00:03:00,2026-03-07,14349,,,,2026,3,7,,-1.25618,0.53825,1.36663,3.0
425,0.0006805366646799294,6.851071207896941e-06,USSOM,2021-07-12 14:00:00,2021-07-12,12650,,,,2021,7,12,,0.76947,1.15385,1.38689,5.0
426,0.00017889635772860263,4.310461258111404e-05,USSOM,2026-01-18 06:00:00,2026-01-18,14301,,,,2026,1,18,,-0.86822,-0.22902,0.89792,2.0
427,0.00048342802319924704,9.37575067996743e-05,USSOM,2026-01-22 21:00:00,2026-01-22,14305,,,,2026,1,22,,-0.61316,-0.79638,1.00508,1.0
428,0.0005084219724143006,1.848044524680241e-05,USSOM,2026-01-23 03:00:00,2026-01-23,14306,,,,2026,1,23,,-0.60898,-0.92758,1.10962,1.0
429,0.0006997009690012588,2.353435321390713e-05,USSOM,2026-01-23 21:00:00,2026-01-23,14306,,,,2026,1,23,,-0.60898,-0.92758,1.10962,1.0
430,0.00031924220632713796,1.757174879366544e-05,USSOM,2026-02-03 21:30:00,2026-02-03,14317,,,,2026,2,3,,-0.35812,-1.00387,1.06584,1.0
431,0.0003312246405674951,1.3840451335082436e-05,USSOM,2026-02-04 03:00:00,2026-02-04,14318,,,,2026,2,4,,-0.05081,-0.7824,0.78405,1.0
432,0.0003593872807975765,4.524075073446316e-06,USSOM,2026-02-04 21:00:00,2026-02-04,14318,,,,2026,2,4,,-0.05081,-0.7824,0.78405,1.0
433,0.00048011845622809065,1.419827110422375e-05,USSOM,2026-02-05 03:00:00,2026-02-05,14319,,,,2026,2,5,,0.26475,-0.54485,0.60576,8.0
434,0.0003941219181404446,1.7764981337443723e-06,USSOM,2026-02-05 21:00:00,2026-02-05,14319,,,,2026,2,5,,0.26475,-0.54485,0.60576,8.0
435,0.0006457860158220266,1.254034333156152e-05,USSOM,2026-02-06 03:00:00,2026-02-06,14320,,,,2026,2,6,,0.53439,-0.32387,0.62487,7.0
436,0.000848567297519709,1.1260257883963518e-05,USSOM,2026-02-13 21:00:00,2026-02-13,14327,,,,2026,2,13,,1.83638,1.41198,2.31645,6.0
437,0.0012993884543352344,2.2918863796257144e-05,USSOM,2026-02-14 03:00:00,2026-02-14,14328,,,,2026,2,14,,1.99745,1.38781,2.43225,6.0
438,0.0017329025602975967,0.0001019271372411,USSOM,2026-02-14 21:00:00,2026-02-14,14328,,,,2026,2,14,,1.99745,1.38781,2.43225,6.0
439,0.0010841820489774182,2.136741271177977e-05,USSOM,2026-02-15 03:00:00,2026-02-15,14329,,,,2026,2,15,,2.16909,1.36455,2.56261,6.0
440,0.0002588191386428395,9.67579849436173e-06,USSOM,2026-02-15 21:00:00,2026-02-15,14329,,,,2026,2,15,,2.16909,1.36455,2.56261,6.0
441,0.0004036998873605963,2.1331954028046758e-05,USSOM,2026-02-16 03:00:00,2026-02-16,14330,,,,2026,2,16,,2.31519,1.28031,2.64562,6.0
442,0.00046375022302895606,1.2958195805549245e-05,USSOM,2026-02-16 21:00:00,2026-02-16,14330,,,,2026,2,16,,2.31519,1.28031,2.64562,6.0
443,0.000671292169316807,1.437267273260984e-05,USSOM,2026-02-17 03:00:00,2026-02-17,14331,,,,2026,2,17,,2.4122,1.10941,2.65509,6.0
444,0.0007565056622086682,3.142972147788476e-05,USSOM,2026-02-17 21:00:00,2026-02-17,14331,,,,2026,2,17,,2.4122,1.10941,2.65509,6.0
445,0.001249898346255415,0.0001420176339202,USSOM,2026-02-18 03:00:00,2026-02-18,14332,,,,2026,2,18,,2.21633,0.83069,2.36689,6.0
446,0.0002664364329676055,5.08593518018224e-06,USSOM,2026-02-20 21:00:00,2026-02-20,14334,,,,2026,2,20,,1.85618,0.62505,1.95859,6.0
447,0.00048146207683547076,1.3705092890504308e-05,USSOM,2026-02-21 03:00:00,2026-02-21,14335,,,,2026,2,21,,1.54676,0.63,1.67013,6.0
448,0.0011060300809817795,3.180072217976434e-05,USSOM,2026-03-02 03:00:00,2026-03-02,14344,,,,2026,3,2,,-1.12483,0.83412,1.40036,3.0
